"","AYtCM2TOMPOOA100360.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","X1qGgM2TOMPOOM080340.extra.kraken2.report","X0n7bM2TOMPOOA100365.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","a50wM2TOMPOOB051350.extra.kraken2.report","iYASM2TOMPOOA050195.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"2712222",0.000812398079620486,0.00126261273327976,0.000841267766407867,0.00622674207209398,0.00200398258044136,0.000952673236632929,0.000742536215656053,0.00124587721572276,0.000511149254721133,0.000644986207450835,0.000550292521826812,"v_249",4,1.43496728274595e-05,0
"2565556",0.000728010856302243,0.000446021966246986,0.00039075087779144,0.00671040323145875,0.00028966785504761,0.000523193040910764,0.000442623598687937,0.000341459316245691,0.000261388035059585,0.00033056383833377,0.00426158616252874,"v_408",2,1.43467906229376e-05,20184
"748003",2.2807357653579e-07,0,0,3.7954053834536e-07,2.82052439189494e-07,4.44136707054978e-07,0,0,0,3.36280608681353e-07,0,"v_2592",5,1.43379453724281e-05,547.961267541323
"2812019",0.000110159537466787,0.000114295919278507,0.000115687424462403,0.000128917269524641,8.54618890744167e-05,9.14921616533255e-05,0.000148419420988614,0.000110524989205842,0.000209282677164676,9.98753407783618e-05,4.69180040285866e-05,"v_5009",1,1.43379453724281e-05,0
"140",0,0,1.04852650570154e-06,0,0,4.44136707054978e-07,4.39110712984065e-07,1.79715429602995e-06,0,6.72561217362706e-07,7.95220407264179e-07,"v_7096",3,1.43352733736632e-05,13860.8489027896
"1114980",2.2807357653579e-07,0,0,0,0,0,4.39110712984065e-07,0,0,0,0,"v_6455",10,1.4329316348317e-05,836.952098910238
"2733942",2.2807357653579e-07,0,0,0,0,0,4.39110712984065e-07,0,0,0,0,"v_6730",10,1.4329316348317e-05,836.952098910238
"2560651",2.2807357653579e-07,0,0,0,0,0,4.39110712984065e-07,0,0,0,0,"v_6739",10,1.4329316348317e-05,836.952098910238
"312273",2.2807357653579e-07,0,0,0,0,0,4.39110712984065e-07,0,0,0,0,"v_6795",10,1.4329316348317e-05,836.952098910238
"2364281",2.2807357653579e-07,0,0,0,0,0,4.39110712984065e-07,0,0,0,0,"v_6800",10,1.4329316348317e-05,836.952098910238
"2598579",0.00186381726745048,0.00333065452272524,0.00339023570176831,0.000364105889785982,0.00219690644884697,0.00334701422436632,0.00264432471359004,0.00263777321799796,0.00132674882375384,0.00217573553816835,0.000372163150599636,"v_4822",15,1.4327673902142e-05,242.7941313659
"2560512",2.2807357653579e-07,0,0,2.53027025563573e-07,0,4.44136707054978e-07,0,0,0,0,0,"v_6583",24,1.43245953301819e-05,3746.01504956198
"1302410",2.2807357653579e-07,0,0,5.06054051127147e-07,0,4.44136707054978e-07,0,0,0,0,0,"v_6495",9,1.43206977043922e-05,2025.63640892955
"1358422",2.2807357653579e-07,0,0,1.26513512781787e-07,0,4.44136707054978e-07,0,0,0,0,0,"v_6489",22,1.43094270505409e-05,3564.28285480277
"573591",2.2807357653579e-07,0,0,1.26513512781787e-07,0,4.44136707054978e-07,0,0,0,0,0,"v_6562",22,1.43094270505409e-05,3564.28285480277
"1055688",0.00212701417477278,0.00260067863202072,0.00273840172405718,0.00190630561059596,0.00257542082223927,0.00262395966528081,0.00283621609516407,0.00319174602974919,0.00217464510222554,0.00235867218929101,0.00117931186397278,"v_2823",11,1.43077891604189e-05,425.066565206623
"2633097",0.00107422654548357,0.00135771050986695,0.00155391628144968,0.00115329718251877,0.00143000586669074,0.00154737228737954,0.00140295872798409,0.00152129111158935,0.00116871025889904,0.00142818374506971,0.00151330443502373,"v_449",2,1.43075844505172e-05,29.0662799840279
"1273750",0,4.46468434681668e-07,0,2.53027025563573e-07,0,0,0,0,0,0,0,"v_7012",5,1.43051283885273e-05,851.009698573922
"1176646",0.0021724008165034,0.00230690240200018,0.00331823688171013,0.00087091902198982,0.000945157723723995,0.00329282954610561,0.00313788515498413,0.0032703715302005,0.00153473963254096,0.00318087827751692,0.00131370411280042,"v_361",15,1.42920436193171e-05,96.6525477915804
"1513231",0,0,0,3.7954053834536e-07,2.82052439189494e-07,0,4.39110712984065e-07,0,0,0,0,"v_6125",11,1.42779633913019e-05,2731.98869328682
"2733927",0,4.46468434681668e-07,0,1.26513512781787e-07,0,0,4.39110712984065e-07,0,0,0,0,"v_7161",11,1.42779633913019e-05,1478.24518406681
"1723446",0,4.46468434681668e-07,0,1.26513512781787e-07,0,0,4.39110712984065e-07,0,0,0,0,"v_7536",11,1.42779633913019e-05,1478.24518406681
"1273755",0,0,3.49508835233846e-07,0,5.64104878378988e-07,0,0,0,0,0,7.95220407264179e-07,"v_5880",9,1.42759250799452e-05,1572.47188271206
"2010269",0,4.46468434681668e-07,0,3.7954053834536e-07,0,0,4.39110712984065e-07,0,0,0,0,"v_7529",6,1.42694063926941e-05,1898.18400187525
"2733139",0,0,0,0,2.82052439189494e-07,0,8.78221425968129e-07,0,0,0,0,"v_5971",5,1.42679812233367e-05,544.098793835008
"331696",0.00101355897412505,0.00106750602732387,0.00103454615229218,0.00157939469356783,0.00220649623177941,0.00128177853656067,0.00160275410239184,0.00226755943301579,0.000797513411746873,0.00181591528687931,0.000759435488937291,"v_240",3,1.42639108790848e-05,832.255690379188
"2752794",2.2807357653579e-07,0,0,2.53027025563573e-07,2.82052439189494e-07,0,0,0,0,0,7.95220407264179e-07,"v_5979",16,1.42633005277421e-05,41238.6079788371
"113370",2.2807357653579e-07,0,6.99017670467692e-07,0,0,0,4.39110712984065e-07,0,0,3.36280608681353e-07,7.95220407264179e-07,"v_6768",8,1.42606562754018e-05,6051.59620007688
"2704031",0,4.46468434681668e-07,0,0,0,0,0,0,0,3.36280608681353e-07,0,"v_7657",3,1.42466377934807e-05,125.37358424989
"56438",0,4.46468434681668e-07,0,0,0,0,0,0,0,3.36280608681353e-07,0,"v_7895",3,1.42466377934807e-05,125.37358424989
"1398491",0,4.46468434681668e-07,0,0,0,0,0,0,0,3.36280608681353e-07,0,"v_7898",3,1.42466377934807e-05,125.37358424989
"1923088",0,4.46468434681668e-07,0,0,0,0,0,0,0,3.36280608681353e-07,0,"v_7939",3,1.42466377934807e-05,125.37358424989
"1987939",0,0,3.49508835233846e-07,1.26513512781787e-07,0,0,0,1.34786572202246e-06,0,0,0,"v_7452",8,1.42379155691607e-05,7482.37988954076
"2315704",0,0,0,0,1.12820975675798e-06,0,0,0,0,3.36280608681353e-07,0,"v_5572",4,1.42371047423796e-05,1379.65123980836
"1982225",0,0,3.49508835233846e-07,1.26513512781787e-07,0,0,4.39110712984065e-07,0,0,0,0,"v_7415",21,1.42346728160453e-05,3029.6042800537
"1864622",0,0,3.49508835233846e-07,1.26513512781787e-07,0,0,4.39110712984065e-07,0,0,0,0,"v_7423",21,1.42346728160453e-05,3029.6042800537
"1327037",0,8.92936869363336e-07,0,0,2.82052439189494e-07,0,0,0,0,0,0,"v_5642",5,1.42257628565332e-05,443.192695997209
"1736675",0.00102382228506916,0.000716581837664077,0.000662319242768138,0.0059410745602327,0.00110649171894039,0.000727051789449,0.000927840936535329,0.000771877770144864,0.00151751472084016,0.000743852706403153,0.00252562001347103,"v_214",6,1.42170661662259e-05,169.43324980049
"122866",2.2807357653579e-07,0,3.49508835233846e-07,0,0,0,0,0,0,0,7.95220407264179e-07,"v_6438",10,1.4215449350354e-05,7250.36887995503
"244310",0,4.46468434681668e-07,0,8.85594589472507e-07,0,0,0,0,0,3.36280608681353e-07,0,"v_7434",2,1.42152472742263e-05,0
"69",0.00100124300099212,0.00121484061076882,0.00144172394533961,0.00114988131767366,0.00114033801164312,0.00129599091118643,0.00178674149113216,0.00158239435765437,0.00156488322801735,0.00124121172664287,0.00250653472369669,"v_1629",5,1.41982933651375e-05,1422.59726624048
"759914",0,0,3.49508835233846e-07,0,0,0,8.78221425968129e-07,0,0,3.36280608681353e-07,0,"v_6929",5,1.41950686331568e-05,408.769632165123
"693974",0,0,0,2.53027025563573e-07,0,4.44136707054978e-07,0,0,0,0,0,"v_7338",6,1.41948671360436e-05,402.592128900654
"2560545",0,0,0,2.53027025563573e-07,0,4.44136707054978e-07,0,0,0,0,0,"v_7440",6,1.41948671360436e-05,402.592128900654
"399",0.000497656544001095,0.000437539065988035,0.000429546358502397,0.00478891599932897,0.000599361433277675,0.000496988975194521,0.00043647604870616,0.000688759383953479,0.00103134158808518,0.000471801693979938,0.00140356401882128,"v_160",8,1.41771577634116e-05,6139.94314733329
"2734260",0,0,3.49508835233846e-07,1.26513512781787e-07,2.82052439189494e-07,4.44136707054978e-07,0,0,4.3062279251991e-07,3.36280608681353e-07,0,"v_6034",6,1.41759519151711e-05,1956.05086931514
"1042417",0,4.46468434681668e-07,0,5.06054051127147e-07,2.82052439189494e-07,4.44136707054978e-07,0,0,0,0,0,"v_5148",3,1.4152478806663e-05,191.228635415889
"1922246",0,0,3.49508835233846e-07,0,0,4.44136707054978e-07,0,0,0,3.36280608681353e-07,0,"v_8188",11,1.4151477414242e-05,985.359262916481
"2283304",0,0,0,2.53027025563573e-07,5.64104878378988e-07,0,4.39110712984065e-07,0,0,2.35396426076947e-06,0,"v_5602",1,1.4148674269221e-05,0
"2732933",4.56147153071581e-07,0,0,1.26513512781787e-07,0,0,0,0,0,0,0,"v_6419",7,1.41484740870697e-05,5299.79025629456
"2201163",4.56147153071581e-07,0,0,1.26513512781787e-07,0,0,0,0,0,0,0,"v_6658",7,1.41484740870697e-05,5299.79025629456
"2732694",4.56147153071581e-07,0,0,1.26513512781787e-07,0,0,0,0,0,0,0,"v_6718",7,1.41484740870697e-05,5299.79025629456
"10464",4.56147153071581e-07,0,0,1.26513512781787e-07,0,0,0,0,0,0,0,"v_6863",7,1.41484740870697e-05,5299.79025629456
"2733946",0,8.92936869363336e-07,2.79607068187077e-06,3.7954053834536e-07,2.82052439189494e-07,3.10895694938485e-06,0,4.49288574007488e-07,0,0,7.95220407264179e-07,"v_6064",1,1.4125690393118e-05,0
"10487",2.2807357653579e-07,0,3.49508835233846e-07,8.85594589472507e-07,2.82052439189494e-07,0,4.39110712984065e-07,0,0,0,0,"v_6161",5,1.41244932838034e-05,19979.9500805589
"2732683",4.56147153071581e-07,0,6.99017670467692e-07,0,2.82052439189494e-07,0,4.39110712984065e-07,0,4.3062279251991e-07,3.36280608681353e-07,7.95220407264179e-07,"v_6047",6,1.41187101146439e-05,2346.21754435347
"1401254",6.84220729607371e-07,0,0,0,0,0,0,0,4.3062279251991e-07,3.36280608681353e-07,0,"v_6498",9,1.41157206781192e-05,22643.823066559
"151528",0,0,0,2.53027025563573e-07,5.64104878378988e-07,0,0,0,0,0,0,"v_6062",7,1.4113330040223e-05,14734.532145149
"2734095",0,0,3.49508835233846e-07,1.26513512781787e-07,0,0,4.39110712984065e-07,0,0,1.00884182604406e-06,0,"v_7442",7,1.41089493065451e-05,6476.95210007429
"2734128",2.2807357653579e-07,0,6.99017670467692e-07,1.26513512781787e-07,0,4.44136707054978e-07,0,0,4.3062279251991e-07,0,7.95220407264179e-07,"v_6680",5,1.4108551192878e-05,12535.0876648412
"2560657",0,0,3.49508835233846e-07,0,2.82052439189494e-07,0,4.39110712984065e-07,0,0,0,0,"v_6069",17,1.41009912996884e-05,2962.52907970534
"1262530",0,0,3.49508835233846e-07,0,2.82052439189494e-07,0,4.39110712984065e-07,0,0,0,0,"v_6138",17,1.41009912996884e-05,2962.52907970534
"1123964",0,0,3.49508835233846e-07,0,2.82052439189494e-07,0,4.39110712984065e-07,0,0,0,0,"v_6320",17,1.41009912996884e-05,2962.52907970534
"2560132",4.56147153071581e-07,0,0,5.06054051127147e-07,0,0,0,0,0,0,0,"v_6416",7,1.40912549671674e-05,2056.59700811456
"2627773",0.00358235166664766,0.0017439057058666,0.00222217717441679,0.000801716130498182,0.00327180829459813,0.00245474357989287,0.00168179403072897,0.00310638120068777,0.00357115481836761,0.00479401635736137,0.000978121100934941,"v_3805",6,1.40872848167244e-05,614.615918062803
"1334187",0,0,0,0,2.82052439189494e-07,0,0,0,0,0,7.95220407264179e-07,"v_2755",5,1.40853005803144e-05,1334.36953941817
"2169615",0,0,0,0,2.82052439189494e-07,0,0,0,0,0,7.95220407264179e-07,"v_6295",5,1.40853005803144e-05,1334.36953941817
"187217",2.2807357653579e-07,0,0,7.5908107669072e-07,0,0,0,0,0,0,0,"v_6746",5,1.40853005803144e-05,4338.13981713051
"64319",0,0,0,3.7954053834536e-07,2.82052439189494e-07,0,0,0,0,0,0,"v_6209",24,1.40851021874164e-05,50074.1491140024
"333750",0,0,0,3.7954053834536e-07,2.82052439189494e-07,0,0,0,0,0,0,"v_6297",24,1.40851021874164e-05,50074.1491140024
"261318",0,0,0,5.06054051127147e-07,2.82052439189494e-07,0,0,0,0,3.36280608681353e-07,0,"v_2077",8,1.40811355027669e-05,8324.66193923836
"669502",4.56147153071581e-07,0,6.99017670467692e-07,1.13862161503608e-06,0,0,4.39110712984065e-07,4.49288574007488e-07,0,6.72561217362706e-07,7.95220407264179e-07,"v_6471",2,1.40807389571805e-05,6730
"2749430",0,0,6.99017670467692e-07,2.53027025563573e-07,0,0,8.78221425968129e-07,8.98577148014976e-07,0,3.36280608681353e-07,1.59044081452836e-06,"v_7143",2,1.40807389571805e-05,6730
"2752797",2.2807357653579e-07,0,0,2.53027025563573e-07,2.82052439189494e-07,0,0,0,0,0,0,"v_5983",26,1.40779637633213e-05,8698.7513341895
"317878",2.2807357653579e-07,0,0,0,0,0,0,8.98577148014976e-07,4.3062279251991e-07,0,7.95220407264179e-07,"v_6751",3,1.40712285589655e-05,322.685700771448
"496014",0.00314764342977044,0.00168229306188053,0.00200548169657181,0.000737447266005035,0.00298637122613836,0.00228685990462608,0.00171824021990664,0.00321196401557953,0.00293469433102319,0.00448631960041793,0.000777725558304367,"v_3803",4,1.40648954275025e-05,760.104040114721
"2596674",2.2807357653579e-07,0,0,1.26513512781787e-07,0,0,0,0,0,0,7.95220407264179e-07,"v_6698",12,1.40627197299958e-05,14931.8136628545
"51313",2.2807357653579e-07,0,0,1.26513512781787e-07,0,0,0,0,0,0,7.95220407264179e-07,"v_6862",12,1.40627197299958e-05,14931.8136628545
"2648843",0.00228917448768973,0.00301098312349317,0.00296523295812395,0.00170869150363081,0.00240647141116476,0.00301746478773152,0.00271019132053765,0.00269483286689691,0.0016049311477217,0.0029522074636136,0.00178526981430808,"v_4849",13,1.40486927691378e-05,36.7005270936357
"1982751",6.84220729607371e-07,0,3.49508835233846e-07,0,0,0,4.39110712984065e-07,0,0,0,7.95220407264179e-07,"v_6599",7,1.40471140204245e-05,7500.53602338977
"1041807",0,0,0,1.26513512781787e-07,2.82052439189494e-07,0,0,0,4.3062279251991e-07,6.72561217362706e-07,0,"v_5669",5,1.40453383522009e-05,1717.49592266181
"1045317",0.00196280119966701,0.00253415483525315,0.00371073530367774,0.000566021456185714,0.000889029288325285,0.00360106042080176,0.00279230502386567,0.00311312052929788,0.00151923721201024,0.00382250167888094,0.00107831887225023,"v_362",10,1.40447465625483e-05,12.7135581899168
"889953",0,0,3.49508835233846e-07,0,0,0,0,0,8.6124558503982e-07,0,0,"v_7239",2,1.40437603572733e-05,33290.6351050419
"1232637",0,0,3.49508835233846e-07,0,0,0,0,0,0,3.36280608681353e-07,0,"v_7173",10,1.40384372411663e-05,204.130178579809
"2560392",0,0,3.49508835233846e-07,0,0,0,0,0,0,3.36280608681353e-07,0,"v_7649",10,1.40384372411663e-05,204.130178579809
"2733299",0,0,3.49508835233846e-07,0,0,0,0,0,0,3.36280608681353e-07,0,"v_8040",10,1.40384372411663e-05,204.130178579809
"528354",0,0,3.49508835233846e-07,0,0,0,0,0,0,3.36280608681353e-07,0,"v_8164",10,1.40384372411663e-05,204.130178579809
"12317",0,0,3.49508835233846e-07,0,0,0,0,0,0,3.36280608681353e-07,0,"v_8227",10,1.40384372411663e-05,204.130178579809
"1642929",2.2807357653579e-07,0,3.49508835233846e-07,3.7954053834536e-07,0,4.44136707054978e-07,0,0,0,0,7.95220407264179e-07,"v_6858",5,1.40360727068566e-05,12067.7856761694
"190650",2.2807357653579e-07,0,3.49508835233846e-07,0,0,0,0,0,0,3.36280608681353e-07,0,"v_6462",21,1.40329212332131e-05,1759.9745610411
"316275",2.2807357653579e-07,0,3.49508835233846e-07,0,0,0,0,0,0,3.36280608681353e-07,0,"v_6519",21,1.40329212332131e-05,1759.9745610411
"150055",4.56147153071581e-07,0,3.49508835233846e-07,5.06054051127147e-07,0,1.77654682821991e-06,0,0,4.3062279251991e-07,0,1.59044081452836e-06,"v_6442",1,1.402839346838e-05,0
"2763317",0.00102199769645688,0.00190820608982945,0.00193488091185457,0.0011245786151173,0.0010712351640417,0.00155758743164181,0.00273214685618685,0.00188835987655347,0.00175564912510367,0.00189830403600624,0.00283734641311859,"v_1630",3,1.40175780428658e-05,3581.59496291047
"879274",0.000478270289995553,0.000468791856415751,0.000400187616342754,0.00831484760055737,0.000669874543075048,0.000468120089235947,0.000398273416676547,0.000439853513953331,0.000558087139105803,0.000410598623199932,0.00438245966443289,"v_173",5,1.40101153032489e-05,634.677968008946
"430531",0,0,0,1.26513512781787e-07,0,8.88273414109957e-07,0,0,0,0,0,"v_7314",1,1.40101153032489e-05,0
"260149",0,0,0,1.26513512781787e-07,0,8.88273414109957e-07,0,0,0,0,0,"v_7431",1,1.40101153032489e-05,0
"2560679",0,0,0,2.53027025563573e-07,0,8.88273414109957e-07,0,0,0,0,0,"v_7463",1,1.40101153032489e-05,0
"2560080",0,0,0,0,2.82052439189494e-07,0,0,0,0,1.00884182604406e-06,7.95220407264179e-07,"v_6229",3,1.39956053799107e-05,20264.4935429215
"2656540",4.56147153071581e-07,4.46468434681668e-07,1.04852650570154e-06,0,2.82052439189494e-07,0,1.31733213895219e-06,0,4.3062279251991e-07,6.72561217362706e-07,7.95220407264179e-07,"v_5645",4,1.39942343754373e-05,20712.589397692
"2747372",0,0,3.49508835233846e-07,1.26513512781787e-07,2.82052439189494e-07,4.44136707054978e-07,0,8.98577148014976e-07,0,0,7.95220407264179e-07,"v_1769",5,1.399031869946e-05,7889.00830289787
"2734257",0,0,3.49508835233846e-07,0,2.82052439189494e-07,0,0,0,0,0,0,"v_5790",12,1.3986209597337e-05,112.283313477964
"2169651",0,0,3.49508835233846e-07,0,2.82052439189494e-07,0,0,0,0,0,0,"v_5859",12,1.3986209597337e-05,112.283313477964
"2732974",0,0,3.49508835233846e-07,0,2.82052439189494e-07,0,0,0,0,0,0,"v_5922",12,1.3986209597337e-05,112.283313477964
"2733996",0,0,3.49508835233846e-07,0,2.82052439189494e-07,0,0,0,0,0,0,"v_6088",12,1.3986209597337e-05,112.283313477964
"2003673",0,0,3.49508835233846e-07,0,2.82052439189494e-07,0,0,0,0,0,0,"v_6199",12,1.3986209597337e-05,112.283313477964
"32620",0,0,3.49508835233846e-07,0,2.82052439189494e-07,0,0,0,0,0,0,"v_6237",12,1.3986209597337e-05,112.283313477964
"94625",0.000166265637294591,0.000170997410483079,0.0001363084457412,0.00120883661462997,0.000142436481790695,0.000129687918460054,0.000349093016822331,0.000155004558032583,0.000105933206959898,0.00041497027111279,0.00154352281049977,"v_289",1,1.39834715366437e-05,0
"33037",0,0,3.49508835233846e-07,2.53027025563573e-07,5.64104878378988e-07,4.44136707054978e-07,0,4.49288574007488e-07,0,0,7.95220407264179e-07,"v_4555",4,1.39803436368466e-05,1058.97598117264
"2742656",0,0,3.49508835233846e-07,0,2.82052439189494e-07,0,0,4.49288574007488e-07,4.3062279251991e-07,0,7.95220407264179e-07,"v_1768",4,1.39721395537299e-05,578.784847511684
"1449778",4.56147153071581e-07,0,0,2.02421620450859e-06,0,0,4.39110712984065e-07,0,0,0,0,"v_6468",1,1.39608259224616e-05,0
"2732693",2.2807357653579e-07,0,0,0,0,0,0,4.49288574007488e-07,0,0,7.95220407264179e-07,"v_6719",6,1.39608259224616e-05,3147.71745169799
"1915205",0,0,0,0,0,0,8.78221425968129e-07,0,0,3.36280608681353e-07,0,"v_8308",3,1.39580977904331e-05,958.302768666451
"74969",4.56147153071581e-07,0,0,2.53027025563573e-07,2.82052439189494e-07,0,0,4.49288574007488e-07,4.3062279251991e-07,6.72561217362706e-07,7.95220407264179e-07,"v_5523",5,1.39555654795132e-05,9871.62977280232
"2594891",0,0,6.99017670467692e-07,1.26513512781787e-07,0,0,0,0,0,0,0,"v_6985",4,1.39510874872696e-05,134.769041647111
"2489597",0,0,6.99017670467692e-07,1.26513512781787e-07,0,0,0,0,0,0,0,"v_6990",4,1.39510874872696e-05,134.769041647111
"1056831",0,0,6.99017670467692e-07,2.53027025563573e-07,0,0,0,0,0,0,0,"v_7112",4,1.39510874872696e-05,134.769041647111
"1580580",0,0,6.99017670467692e-07,1.26513512781787e-07,0,0,0,0,0,0,0,"v_7540",4,1.39510874872696e-05,134.769041647111
"2315217",0,0,3.49508835233846e-07,0,0,0,4.39110712984065e-07,0,0,0,0,"v_7111",9,1.3950114390938e-05,263.658205245238
"2652415",0,0,3.49508835233846e-07,0,0,0,4.39110712984065e-07,0,0,0,0,"v_7627",9,1.3950114390938e-05,263.658205245238
"1610509",0,0,3.49508835233846e-07,0,0,0,4.39110712984065e-07,0,0,0,0,"v_7967",9,1.3950114390938e-05,263.658205245238
"2734079",0,0,3.49508835233846e-07,0,0,0,4.39110712984065e-07,0,0,0,0,"v_8127",9,1.3950114390938e-05,263.658205245238
"335797",0,0,3.49508835233846e-07,0,0,0,4.39110712984065e-07,0,0,0,0,"v_8181",9,1.3950114390938e-05,263.658205245238
"2079289",0,0,3.49508835233846e-07,0,0,0,4.39110712984065e-07,0,0,0,0,"v_8192",9,1.3950114390938e-05,263.658205245238
"1654356",0,0,3.49508835233846e-07,0,0,0,4.39110712984065e-07,0,0,0,0,"v_8205",9,1.3950114390938e-05,263.658205245238
"2560482",0,0,3.49508835233846e-07,0,0,0,4.39110712984065e-07,0,0,0,0,"v_8209",9,1.3950114390938e-05,263.658205245238
"1329969",2.2807357653579e-07,0,0,0,0,4.44136707054978e-07,0,0,0,0,0,"v_6473",17,1.39493360116058e-05,1994.6402327911
"1918727",2.2807357653579e-07,0,0,0,0,4.44136707054978e-07,0,0,0,0,0,"v_6689",17,1.39493360116058e-05,1994.6402327911
"35279",2.2807357653579e-07,0,0,0,0,4.44136707054978e-07,0,0,0,0,0,"v_6802",17,1.39493360116058e-05,1994.6402327911
"166056",2.2807357653579e-07,0,0,0,0,4.44136707054978e-07,0,0,0,0,0,"v_6865",17,1.39493360116058e-05,1994.6402327911
"2484217",2.2807357653579e-07,0,3.49508835233846e-07,1.26513512781787e-07,0,0,0,0,0,0,0,"v_6414",25,1.39458343792709e-05,13447.9941520922
"2732931",2.2807357653579e-07,0,3.49508835233846e-07,1.26513512781787e-07,0,0,0,0,0,0,0,"v_6717",25,1.39458343792709e-05,13447.9941520922
"114",0.00209964534558849,0.00369541923386017,0.00382152960444687,0.000704680266194552,0.00237459948553635,0.00379692470861301,0.00268647934203651,0.00295542023982126,0.00156703634197995,0.00236640664329068,0.000391248440373976,"v_4817",13,1.39448620155904e-05,8651.60418174037
